id;excel_id;schema_version;name;kuerzel;typ;rechtsform;ebene;sitz;bundesland;koordinaten;gruendungsjahr;aufgeloest;aufgeloest_jahr;zustaendigkeit;website;rechtsgrundlage;haushalt_mio_eur;haushalt_jahr;beschaeftigte;beschaeftigte_jahr;ministerium_id;ressort;klassifikation;anmerkung;beziehungen;quellen;daten_qualitaet;recherche_datum;recherche_agent_version
beabunfürbelmen_50;50;1.0;Beauftragter der Bundesregierung für die Belange von Menschen mit Behinderungen;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Behindertenbeauftragte;https://www.service.bund.de;;17.24;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Behindertenbeauftragte;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürbelpat_51;51;1.0;Beauftragter der Bundesregierung für die Belange der Patientinnen und Patienten;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;17.24;2025;;;bmg;Bundesministerium für Gesundheit (BMG);Beauftragte;Finanzierung über das Ressort Bundesministerium für Gesundheit (BMG);"[{""zu_id"": ""bmg"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürberumz_49;49;1.0;Beauftragter der Bundesregierung für den Berlin-Umzug und den Bonn-Ausgleich;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;17.24;2025;;;bmv;Bundesministerium für Digitales und Verkehr (BMDV);Beauftragte;Finanzierung über das Ressort Bundesministerium für Digitales und Verkehr (BMDV);"[{""zu_id"": ""bmv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürdeueis_50153;50153;1.0;Beauftragter der Bundesregierung für die deutschen Eisenbahnstrecken auf Schweizer Gebiet;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Bahn;https://www.service.bund.de;;177.32;2025;;;bmv;Bundesministerium für Digitales und Verkehr (BMDV);Bahn;Finanzierung über das Ressort Bundesministerium für Digitales und Verkehr (BMDV);"[{""zu_id"": ""bmv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürfraabr_154;154;1.0;Beauftragter der Bundesregierung für Fragen der Abrüstung und Rüstungskontrolle;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;17.24;2025;;;aa;Auswärtiges Amt (AA);Beauftragte;Finanzierung über das Ressort Auswärtiges Amt (AA);"[{""zu_id"": ""aa"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürinf_45;45;1.0;Beauftragte der Bundesregierung für Informationstechnik;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;2.34;2025;;;bmi;Bundesministerium des Innern und für Heimat (BMI);Beauftragte;Finanzierung über das Ressort Bundesministerium des Innern und für Heimat (BMI);"[{""zu_id"": ""bmi"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürjüdleb_48939;48939;1.0;Beauftragter der Bundesregierung für jüdisches Leben in Deutschland und den Kampf gegen Antisemitismus;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;74.77;2025;;;bmi;Bundesministerium des Innern und für Heimat (BMI);Beauftragte;Finanzierung über das Ressort Bundesministerium des Innern und für Heimat (BMI);"[{""zu_id"": ""bmi"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürkulmed_155;155;1.0;Beauftragter der Bundesregierung für Kultur und Medien;;Bundesoberbehörde;Oberste Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Kultur;https://www.kulturstaatsministerin.de;;2300.0;2025;450;2024;bkamt;Beauftragte der Bundesregierung für Kultur und Medien (BKM);Kultur;Kultur und Medien;"[{""zu_id"": ""bkamt"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.kulturstaatsministerin.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürmen_46;46;1.0;Beauftragte der Bundesregierung für Menschenrechtsfragen;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;;https://www.service.bund.de;;2.34;2025;;;bmjv;Bundesministerium der Justiz (BMJ);;Finanzierung über das Ressort Bundesministerium der Justiz (BMJ);"[{""zu_id"": ""bmjv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürmenhum_156;156;1.0;Beauftragter der Bundesregierung für Menschenrechtspolitik und Humanitäre Hilfe;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;605.73;2025;;;aa;Auswärtiges Amt (AA);Beauftragte;Finanzierung über das Ressort Auswärtiges Amt (AA);"[{""zu_id"": ""aa"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürmenjus_48945;48945;1.0;Beauftragte der Bundesregierung für Menschenrechtsfragen im Bundesministerium der Justiz;;Bundesoberbehörde;Oberste Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.bmj.de;;1200.0;2025;1000;2024;bmjv;Bundesministerium der Justiz (BMJ);Beauftragte;Bundesministerium der Justiz;"[{""zu_id"": ""bmjv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.bmj.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürmigflü_47;47;1.0;Beauftragte der Bundesregierung für Migration, Flüchtlinge und Integration;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;31.31;2025;;;bkamt;Bundeskanzleramt (BKAmt);Beauftragte;Finanzierung über das Ressort Bundeskanzleramt (BKAmt);"[{""zu_id"": ""bkamt"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürmit_157;157;1.0;Beauftragter der Bundesregierung für Mittelstand;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;17.24;2025;;;bmwi;Bundesministerium für Wirtschaft und Klimaschutz (BMWK);Beauftragte;Finanzierung über das Ressort Bundesministerium für Wirtschaft und Klimaschutz (BMWK);"[{""zu_id"": ""bmwi"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürnac_52;52;1.0;Beauftragter der Bundesregierung für die Nachrichtendienste;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;;https://www.service.bund.de;;3.83;2025;;;bkamt;Bundeskanzleramt (BKAmt);;Finanzierung über das Ressort Bundeskanzleramt (BKAmt);"[{""zu_id"": ""bkamt"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürost_53;53;1.0;Beauftragter der Bundesregierung für Ostdeutschland;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;17.24;2025;;;bmwi;Bundesministerium für Wirtschaft und Klimaschutz (BMWK);Beauftragte;Finanzierung über das Ressort Bundesministerium für Wirtschaft und Klimaschutz (BMWK);"[{""zu_id"": ""bmwi"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürrelwel_48950;48950;1.0;Beauftragter der Bundesregierung für Religions- und Weltanschauungsfreiheit;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;17.24;2025;;;bmi;Bundesministerium des Innern und für Heimat (BMI);Beauftragte;Finanzierung über das Ressort Bundesministerium des Innern und für Heimat (BMI);"[{""zu_id"": ""bmi"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürsch_48948;48948;1.0;Beauftragter der Bundesregierung für den Schienenverkehr;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;17.24;2025;;;bmv;Bundesministerium für Digitales und Verkehr (BMDV);Beauftragte;Finanzierung über das Ressort Bundesministerium für Digitales und Verkehr (BMDV);"[{""zu_id"": ""bmv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürspoehr_51929;51929;1.0;Die Beauftragte der Bundesregierung für Sport und Ehrenamt;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Sport und Freizeit;https://www.service.bund.de;;386.48;2025;;;bmi;Bundesministerium des Innern und für Heimat (BMI);Sport und Freizeit;Finanzierung über das Ressort Bundesministerium des Innern und für Heimat (BMI);"[{""zu_id"": ""bmi"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beabunfürsucdro_326;326;1.0;Beauftragter der Bundesregierung für Sucht- und Drogenfragen;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;17.24;2025;;;bmg;Bundesministerium für Gesundheit (BMG);Beauftragte;Finanzierung über das Ressort Bundesministerium für Gesundheit (BMG);"[{""zu_id"": ""bmg"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beafürdeufrazus_158;158;1.0;Beauftragter für die deutsch-französische Zusammenarbeit;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;180.06;2025;;;aa;Auswärtiges Amt (AA);Beauftragte;Finanzierung über das Ressort Auswärtiges Amt (AA);"[{""zu_id"": ""aa"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beafürnacbun_48938;48938;1.0;Beauftragter für die Nachrichtendienste des Bundes;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Beauftragte;https://www.service.bund.de;;183.68;2025;;;bkamt;Bundeskanzleramt (BKAmt);Beauftragte;Finanzierung über das Ressort Bundeskanzleramt (BKAmt);"[{""zu_id"": ""bkamt"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
beiardzdfdeu_50242;50242;1.0;Beitragsservice der ARD ZDF und Deutschlandradio;;AdöR;Anstalt des öffentlichen Rechts;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Rundfunkanstalt;https://www.service.bund.de;;;;;;bkamt;Beauftragte der Bundesregierung für Kultur und Medien (BKM);Rundfunkanstalt;Finanzierung über das Ressort Beauftragte der Bundesregierung für Kultur und Medien (BKM);"[{""zu_id"": ""bkamt"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
berbau_237;237;1.0;Berufsgenossenschaft der Bauwirtschaft;;KdöR;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Berufsgenossenschaft;https://www.service.bund.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Berufsgenossenschaft;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
berbkk_6576;6576;1.0;Bertelsmann BKK;;KdöR;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Krankenkasse;https://www.bertelsmann-bkk.de;;166.8;2025;98;2024;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Krankenkasse;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.bertelsmann-bkk.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
berenetexelemed_240;240;1.0;Berufsgenossenschaft Energie Textil Elektro Medienerzeugnisse;;KdöR;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Berufsgenossenschaft;https://www.service.bund.de;;610.89;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Berufsgenossenschaft;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
berfürgeswoh_241;241;1.0;Berufsgenossenschaft für Gesundheitsdienst und Wohlfahrtspflege;;KdöR;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Berufsgenossenschaft;https://www.bgw-online.de/;;;;2200;2024;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Berufsgenossenschaft;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.bgw-online.de/""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
berhanwar_243;243;1.0;Berufsgenossenschaft Handel und Warendistribution;;KdöR;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Berufsgenossenschaft;https://www.service.bund.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Berufsgenossenschaft;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
berholmet_244;244;1.0;Berufsgenossenschaft Holz und Metall;;KdöR;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Berufsgenossenschaft;https://www.service.bund.de;;;;3045;2024;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Berufsgenossenschaft;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 75.0, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
berkle_162;162;1.0;Berufsbildungszentrum Kleinmachnow;;Bundesoberbehörde;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Berufsbildung;https://www.service.bund.de;;;;;;bmv;Bundesministerium für Digitales und Verkehr (BMDV);Berufsbildung;Finanzierung über das Ressort Bundesministerium für Digitales und Verkehr (BMDV);"[{""zu_id"": ""bmv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
berkob_163;163;1.0;Berufsbildungszentrum Koblenz;;Bundesoberbehörde;Bundesbehörde;Bund;Koblenz;Rheinland-Pfalz;"{""lat"": null, ""lon"": null}";;false;;Berufsbildung;https://www.service.bund.de;;;;;;bmv;Bundesministerium für Digitales und Verkehr (BMDV);Berufsbildung;Finanzierung über das Ressort Bundesministerium für Digitales und Verkehr (BMDV);"[{""zu_id"": ""bmv"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
bernahgas_245;245;1.0;Berufsgenossenschaft Nahrungsmittel und Gastgewerbe;;KdöR;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Berufsgenossenschaft;https://www.service.bund.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Berufsgenossenschaft;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
berrohcheind_4048;4048;1.0;Berufsgenossenschaft Rohstoffe und chemische Industrie;;KdöR;Bundesbehörde;Bund;Berlin;Berlin;"{""lat"": null, ""lon"": null}";;false;;Berufsgenossenschaft;https://www.service.bund.de;;106.33;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Berufsgenossenschaft;Finanzierung über das Ressort Bundesministerium für Arbeit und Soziales (BMAS);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.service.bund.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
