Id;Name;ParentId;Depth;Classification;Jurisdiction;ResolvedMinistry
14095;Jobcenter Berlin Lichtenberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14096;Jobcenter Berlin-Marzahn-Hellersdorf;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14097;Jobcenter Berlin Mitte;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14098;Jobcenter Berlin Neukölln;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14099;Jobcenter Berlin Pankow;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14100;Jobcenter Berlin Reinickendorf;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14101;Jobcenter Berlin Spandau;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14102;Jobcenter Berlin Steglitz-Zehlendorf;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14103;Jobcenter Berlin Tempelhof-Schöneberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14104;Jobcenter Berlin Treptow-Köpenick;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14105;Jobcenter Bernkastel-Wittlich;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14106;Jobcenter Birkenfeld;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14107;Jobcenter Bitburg-Prüm;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14156;Jobcenter Böblingen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4281;Jobcenter Bochum;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4282;Jobcenter Bonn;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
7436;Jobcenter Börde;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4287;Jobcenter Bottrop;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4125;Jobcenter Brandenburg an der Havel;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14108;Jobcenter Braunschweig;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8834;Jobcenter Breisgau-Hochschwarzwald;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12129;Jobcenter Bremen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14109;Jobcenter Bremerhaven;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14110;Jobcenter Chemnitz;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14112;Jobcenter Cloppenburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11949;Jobcenter Coburg Land;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11950;Jobcenter Coburg Stadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14111;Jobcenter Cochem-Zell;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4136;Jobcenter Cottbus;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14113;Jobcenter Cuxhaven;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14114;Jobcenter Darmstadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11952;Jobcenter Deggendorf;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14115;Jobcenter Delmenhorst;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14116;Jobcenter Dessau-Roßlau;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14117;Jobcenter Deutsche Weinstraße;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11955;Jobcenter Dillingen a.d. Donau;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14118;Jobcenter Dithmarschen Heide;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11956;Jobcenter Donau-Ries Donauwörth;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14119;Jobcenter Donnersbergkreis;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4290;Jobcenter Dortmund;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
10842;Jobcenter Dresden;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4292;Jobcenter Duisburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4291;Jobcenter Düsseldorf;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14120;Jobcenter Ebersberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11957;Jobcenter Eichstätt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4134;Jobcenter Elbe-Elster;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14122;Jobcenter Emden;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14123;Jobcenter Erfurt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11959;Jobcenter Erlangen-Höchstadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4284;Jobcenter EU-aktiv Kreis Euskirchen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11960;Jobcenter Fichtelgebirge;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14124;Jobcenter Flensburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11962;Jobcenter Forchheim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14125;Jobcenter Frankfurt am Main;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4129;Jobcenter Frankfurt (Oder);88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8836;Jobcenter Freiburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14126;Jobcenter Freising;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11963;Jobcenter Freyung-Grafenau;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14087;Jobcenter für Arbeitsmarktintegration Alzey-Worms;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14229;Jobcenter für Arbeitsmarktintegration Worms;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11965;Jobcenter Fürstenfeldbruck;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11966;Jobcenter Fürth-Land;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11967;Jobcenter Fürth Stadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4288;Jobcenter Gelsenkirchen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14130;Jobcenter Gifhorn;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14131;Jobcenter Goslar;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14146;Jobcenter Grundsicherung für Arbeitsuchende Kreis Altenkirchen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14132;Jobcenter Güstrow;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4301;Jobcenter Hagen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14133;Jobcenter Halle (Saale);88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14134;Jobcenter Hameln-Pyrmont;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14061;Jobcenter Hansestadt Greifswald;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8837;Jobcenter Heidelberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8838;Jobcenter Heidenheim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14135;Jobcenter Helmstedt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4296;Jobcenter Herford;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4304;Jobcenter Herne;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14136;Jobcenter Herzogtum Lauenburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14138;Jobcenter Hildesheim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11969;Jobcenter Hofer Land;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11970;Jobcenter Hof Stadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8839;Jobcenter Hohenlohekreis;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14139;Jobcenter Holzminden;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14140;Jobcenter Ilm-Kreis;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11971;Jobcenter im Landkreis Bad Kissingen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14141;Jobcenter im Landkreis Celle;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14151;Jobcenter im Landkreis Gotha;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11973;Jobcenter im Landkreis Rhön Grabfeld;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8840;Jobcenter im Landkreis Schwäbisch Hall;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11975;Jobcenter im Landkreis Schweinfurt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14214;Jobcenter im Landkreis Vechta;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
6295;Jobcenter im Regionalverband Saarbrücken;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14143;Jobcenter Jerichower Land;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8841;Jobcenter Junges Mannheim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11978;Jobcenter Kempten (Allgäu);88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
7200;Jobcenter Kiel;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11979;Jobcenter Kitzingen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4273;Jobcenter Köln;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4306;Jobcenter Krefeld;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4294;Jobcenter Kreis Heinsberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4305;Jobcenter Kreis Höxter;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4317;Jobcenter Kreis Olpe;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4318;Jobcenter Kreis Paderborn;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14145;Jobcenter Kreis Pinneberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14147;Jobcenter Kreis Plön;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
7201;Jobcenter Kreis Rendsburg-Eckernförde;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14199;Jobcenter Kreis Segeberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4324;Jobcenter Kreis Siegen-Wittgenstein;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4303;Jobcenter Kreis Unna;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4307;Jobcenter Kreis Viersen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4328;Jobcenter Kreis Wesel;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11980;Jobcenter Kulmbach;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14148;Jobcenter Kyffhäuserkreis;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14208;Jobcenter Landau-Südliche Weinstraße;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
7379;Jobcenter Landeshauptstadt Magdeburg;;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14084;Jobcenter Landkreis Ahrweiler;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11964;Jobcenter Landkreis Amberg-Sulzbach und die Stadt Amberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11982;Jobcenter Landkreis Aschaffenburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11983;Jobcenter Landkreis Bamberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8842;Jobcenter Landkreis Calw;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11972;Jobcenter Landkreis Cham;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11951;Jobcenter Landkreis Dachau;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4135;Jobcenter Landkreis Dahme-Spreewald;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11984;Jobcenter Landkreis Dingolfing-Landau;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8843;Jobcenter Landkreis Emmendingen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8844;Jobcenter Landkreis Esslingen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8845;Jobcenter Landkreis Freudenstadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11985;Jobcenter Landkreis Garmisch Partenkirchen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14128;Jobcenter Landkreis Germersheim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12900;Jobcenter Landkreis Göppingen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14158;Jobcenter Landkreis Harburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4329;Jobcenter Landkreis Haßberge;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8846;Jobcenter Landkreis Heilbronn;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14137;"Jobcenter 
Landkreis Hildburghausen";88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8847;Jobcenter Landkreis Karlsruhe;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14152;"Jobcenter
Landkreis Kassel";88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11986;Jobcenter Landkreis Kelheim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8848;Jobcenter Landkreis Konstanz;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11987;Jobcenter Landkreis Kronach;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11988;Jobcenter Landkreis Landshut;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11989;Jobcenter Landkreis Lichtenfels;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11990;Jobcenter Landkreis Lindau am Bodensee;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
8849;Jobcenter Landkreis Lörrach;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14159;Jobcenter Landkreis Lüneburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11991;Jobcenter Landkreis Miltenberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12008;Jobcenter Landkreis Neuburg-Schrobenhausen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11993;Jobcenter Landkreis Neumarkt in der Oberpfalz;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11994;Jobcenter Landkreis Neustadt a.d.Aisch - Bad Windsheim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14142;Jobcenter Landkreis Nienburg/Weser;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14180;Jobcenter Landkreis Northeim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11996;Jobcenter Landkreis Pfaffenhofen a.d. Ilm;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14185;Jobcenter Landkreis Rastatt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14160;Jobcenter Landkreis Regen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11997;Jobcenter Landkreis Regensburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14161;Jobcenter Landkreis Reutlingen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11998;Jobcenter Landkreis Rosenheim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11999;Jobcenter Landkreis Rottal-Inn;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14056;Jobcenter Landkreis Rottweil;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
11974;Jobcenter Landkreis Schwandorf;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14197;Jobcenter Landkreis Schwarzwald-Baar-Kreis - AA Villingen-Schwenningen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14200;Jobcenter Landkreis Sigmaringen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14162;Jobcenter Landkreis Sonneberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14163;Jobcenter Landkreis Starnberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4123;Jobcenter Landkreis Teltow-Fläming;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14164;Jobcenter Landkreis Tübingen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12025;Jobcenter Landkreis Weilheim-Schongau;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14225;Jobcenter Landkreis Wittenberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12002;Jobcenter Landsberg am Lech;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12003;Jobcenter Landshut Stadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4330;Jobcenter Leipzig;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14155;Jobcenter Limburg-Weilburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14166;Jobcenter Lübeck;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14167;Jobcenter Lüchow-Dannenberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14057;Jobcenter Ludwigslust- Parchim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12004;Jobcenter Main-Spessart;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14169;Jobcenter Main-Tauber;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14170;Jobcenter Mainz;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14171;Jobcenter Mannheim;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
7438;Jobcenter Mansfeld-Südharz;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4143;Jobcenter Märkischer Kreis;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4130;Jobcenter Märkisch-Oderland;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4310;Jobcenter ME-aktiv Mettmann;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14173;Jobcenter Mecklenburgische Seenplatte Nord;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14174;Jobcenter Mecklenburgische Seenplatte Süd;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12005;Jobcenter Memmingen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
6056;Jobcenter Merzig-Wadern;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14172;Jobcenter Mittelsachsen Freiberg-Mittweida Döbeln;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4312;Jobcenter Mönchengladbach;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12006;Jobcenter Mühldorf/Inn;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14175;Jobcenter Neckar-Odenwald-Kreis;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14176;Jobcenter Neumünster Rendsburg-Eckernförde;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
6067;Jobcenter Neunkirchen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14177;Jobcenter Neu-Ulm;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14153;Jobcenter Neuwied;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14178;Jobcenter Nordhausen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14179;Jobcenter Nordsachsen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14059;Jobcenter Nordwestmecklenburg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12010;Jobcenter Nürnberger Land;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12009;Jobcenter Nürnberg Stadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4299;Jobcenter Oberberg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4316;Jobcenter Oberhausen;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4133;Jobcenter Oberspreewald-Lausitz;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12011;Jobcenter Ostallgäu;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
7202;Jobcenter Ostholstein;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12012;Jobcenter Passau Land;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12013;Jobcenter Passau Stadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14184;Jobcenter Pirmasens;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4126;Jobcenter Prignitz;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12019;Jobcenter Regensburg Stadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14186;Jobcenter Region Hannover;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4320;Jobcenter Remscheid;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14187;Jobcenter Rems-Murr;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4278;Jobcenter Rhein-Berg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4283;Jobcenter Rhein-Erft Kreis;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14188;Jobcenter Rhein-Hunsrück;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4315;Jobcenter Rhein-Kreis Neuss;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14189;Jobcenter Rhein-Lahn/ Bad Ems;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14060;Jobcenter Rhein-Neckar-Kreis;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
4321;Jobcenter Rhein-Sieg;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12014;Jobcenter Rosenheim Stadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
12015;Jobcenter Roth;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14190;Jobcenter Saale-Holzland;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14191;Jobcenter Saale-Orla-Kreis;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14192;Jobcenter Saalfeld-Rudolstadt;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
14182;Jobcenter Sächsische Schweiz-Osterzgebirge;88.0;0;Jobcenter;Bund;Bundesministerium für Arbeit und Soziales (BMAS)
